timestamp,fsw_state_state,bmp_data_pressure,bmp_data_temperature,pos_data_abs_altitude,pos_data_rel_altitude,gps_data_is_connected,gps_data_num_fixed_satellites,gps_data_latitude,gps_data_longitude
15759,9,87635.7578125,38.400569915771484,1313.3917236328125,1120.442626953125,1,14,49.240421295166016,16.558067321777344
15799,9,87640.0703125,38.41000747680664,1313.1329345703125,1120.183837890625,1,14,49.240421295166016,16.558067321777344
15839,9,87638.6484375,38.40292739868164,1312.8392333984375,1119.89013671875,1,14,49.240421295166016,16.558067321777344
15899,9,87643.2265625,38.407649993896484,1312.4400634765625,1119.490966796875,1,14,49.240421295166016,16.558067321777344
15939,9,87646.3828125,38.40528869628906,1312.075439453125,1119.1263427734375,1,14,49.24045181274414,16.55809211730957
15959,9,87646.8984375,38.39584732055664,1311.896240234375,1118.9471435546875,1,14,49.24045181274414,16.55809211730957
15999,9,87656.8359375,38.39112854003906,1311.5013427734375,1118.55224609375,1,14,49.24045181274414,16.55809211730957
16059,9,87657.1015625,38.386409759521484,1310.9329833984375,1117.98388671875,1,15,49.24046325683594,16.558103561401367
16219,9,87674.125,38.36280822753906,1309.270751953125,1116.3216552734375,1,15,49.240478515625,16.558115005493164
16299,9,87686.484375,38.358089447021484,1308.3193359375,1115.3702392578125,1,14,49.2404899597168,16.55812644958496
16339,9,87689.15625,38.35336685180664,1307.81982421875,1114.8707275390625,1,14,49.2404899597168,16.55812644958496
16419,9,87699.3125,38.35572814941406,1306.841552734375,1113.8924560546875,1,14,49.2404899597168,16.55812644958496
16459,9,87698.40625,38.33920669555664,1306.335205078125,1113.3861083984375,1,14,49.2404899597168,16.55812644958496
16559,9,87718.234375,38.34156799316406,1304.7939453125,1111.8448486328125,1,14,49.240516662597656,16.558151245117188
16639,9,87727.4375,38.33920669555664,1303.5048828125,1110.5557861328125,1,14,49.240516662597656,16.558151245117188
16659,9,87731.796875,38.336849212646484,1303.2159423828125,1110.266845703125,1,14,49.240516662597656,16.558151245117188
16739,9,87738.8359375,38.329769134521484,1301.9476318359375,1108.99853515625,1,14,49.240516662597656,16.558151245117188
16759,9,87744.625,38.33448791503906,1301.6737060546875,1108.724609375,1,14,49.240516662597656,16.558151245117188
16839,9,87762.0390625,38.336849212646484,1300.2008056640625,1107.251708984375,1,14,49.24055862426758,16.558185577392578
16859,9,87756.5078125,38.32740783691406,1299.95849609375,1107.0093994140625,1,14,49.24055862426758,16.558185577392578
16959,9,87770.8046875,38.32032775878906,1298.283447265625,1105.3343505859375,1,14,49.24058151245117,16.5582103729248
16999,9,87784.5859375,38.322689056396484,1297.59521484375,1104.6461181640625,1,14,49.24058151245117,16.5582103729248
17039,9,87785.578125,38.315608978271484,1296.8480224609375,1103.89892578125,1,14,49.24058151245117,16.5582103729248
17099,9,87810.71875,38.32032775878906,1295.661865234375,1102.7127685546875,1,14,49.24058151245117,16.5582103729248
17139,9,87810.0234375,38.31088638305664,1294.7373046875,1101.7882080078125,1,14,49.240596771240234,16.55821990966797
17179,9,87822.3359375,38.31796646118164,1293.887451171875,1100.9383544921875,1,14,49.24060821533203,16.558231353759766
17199,9,87823.328125,38.31088638305664,1293.5379638671875,1100.5888671875,1,14,49.24060821533203,16.558231353759766
17239,9,87832.0546875,38.30616760253906,1292.6846923828125,1099.735595703125,1,14,49.24060821533203,16.558231353759766
17279,9,87837.625,38.30380630493164,1291.835693359375,1098.8865966796875,1,14,49.24061965942383,16.5582447052002
17299,9,87845.140625,38.29908752441406,1291.451904296875,1098.5028076171875,1,14,49.24061965942383,16.5582447052002
17339,9,87853.90625,38.28256607055664,1290.39697265625,1097.4478759765625,1,14,49.24061965942383,16.5582447052002
17379,9,87866.2578125,38.27784729003906,1289.37158203125,1096.4224853515625,1,14,49.2406349182129,16.558256149291992
17419,9,87873.515625,38.27784729003906,1288.3651123046875,1095.416015625,1,14,49.2406349182129,16.558256149291992
17459,9,87878.8671875,38.26840591430664,1287.5015869140625,1094.552490234375,1,14,49.2406349182129,16.558256149291992
17479,9,87882.7578125,38.26368713378906,1286.960205078125,1094.0111083984375,1,15,49.24064636230469,16.55826759338379
17519,9,87892.2109375,38.25660705566406,1285.957763671875,1093.0086669921875,1,15,49.24064636230469,16.55826759338379
17559,9,87907.453125,38.25424575805664,1284.9835205078125,1092.034423828125,1,15,49.24064636230469,16.55826759338379
17619,9,87918.6015625,38.24952697753906,1283.4322509765625,1090.483154296875,1,15,49.240657806396484,16.558279037475586
17659,9,87923.4765625,38.237728118896484,1282.5458984375,1089.5968017578125,1,15,49.240657806396484,16.558279037475586
17679,9,87936.515625,38.24244689941406,1281.8837890625,1088.9346923828125,1,15,49.240657806396484,16.558279037475586
17759,9,87956.8984375,38.223567962646484,1279.7896728515625,1086.840576171875,1,15,49.240657806396484,16.558279037475586
17819,9,87967.5625,38.216487884521484,1278.1080322265625,1085.158935546875,1,15,49.240657806396484,16.558279037475586
17859,9,87979.4296875,38.209407806396484,1277.1090087890625,1084.159912109375,1,15,49.240657806396484,16.558279037475586
17919,9,87998.5625,38.20232391357422,1275.333740234375,1082.3846435546875,1,15,49.24069595336914,16.558311462402344
17959,9,88008.4921875,38.19760513305664,1274.23828125,1081.2891845703125,1,15,49.24069595336914,16.558311462402344
17999,9,88019.6328125,38.19288635253906,1273.0577392578125,1080.108642578125,1,15,49.24071502685547,16.55832290649414
18059,9,88029.8125,38.18344497680664,1271.3201904296875,1078.37109375,1,15,49.24071502685547,16.55832290649414
18119,9,88055.71875,38.17400360107422,1269.329833984375,1076.3807373046875,1,15,49.240726470947266,16.558334350585938
18319,9,88119.875,38.15040588378906,1262.697265625,1069.7481689453125,1,15,49.240753173828125,16.558359146118164
18459,9,88166.8671875,38.11972427368164,1257.899658203125,1064.9505615234375,1,15,49.240753173828125,16.558359146118164
18519,9,88185.0390625,38.1079216003418,1255.637939453125,1062.6888427734375,1,15,49.24077606201172,16.558380126953125
18559,9,88193.53125,38.09612274169922,1254.376953125,1061.4278564453125,1,15,49.24077606201172,16.558380126953125
18619,9,88217.9609375,38.091400146484375,1252.102294921875,1059.1531982421875,1,15,49.24077606201172,16.558380126953125
18719,9,88249.4296875,38.0796012878418,1248.53369140625,1055.5845947265625,1,15,49.24080276489258,16.55840492248535
18759,9,88268.296875,38.077239990234375,1247.1199951171875,1054.1708984375,1,15,49.24080276489258,16.55840492248535
18859,9,88311.59375,38.070159912109375,1243.12109375,1050.1719970703125,1,15,49.240814208984375,16.55841636657715
18939,9,88336.0234375,38.0654411315918,1239.98388671875,1047.0347900390625,1,15,49.24082946777344,16.558427810668945
19079,9,88389.9765625,38.0512809753418,1234.5438232421875,1041.5947265625,1,15,49.2408561706543,16.55845069885254
19099,9,88394.3359375,38.048919677734375,1233.915283203125,1040.9661865234375,1,15,49.2408561706543,16.55845069885254
19179,9,88425.0625,38.03947830200195,1230.5797119140625,1037.630615234375,1,15,49.24086380004883,16.558462142944336
19199,9,88437.65625,38.0300407409668,1229.8892822265625,1036.940185546875,1,15,49.24086380004883,16.558462142944336
19239,9,88453.390625,38.01823806762695,1228.0654296875,1035.1163330078125,1,15,49.24086380004883,16.558462142944336
19279,9,88466.6875,38.01823806762695,1226.4898681640625,1033.540771484375,1,15,49.240875244140625,16.5584716796875
19299,9,88477.59375,38.006439208984375,1225.7838134765625,1032.834716796875,1,15,49.240875244140625,16.5584716796875
